X,Y,Z,MINED,cu_bh_nn,cu_50,domain
582.5,782.5,262.5,8,0.718,0.687,2310
582.5,807.5,262.5,8,0.526,0.687,2310
582.5,832.5,262.5,8,0.575,0.648,2310
582.5,857.5,262.5,8,0.561,0.648,2310
582.5,882.5,262.5,8,0.675,0.613,2310
607.5,632.5,262.5,9,0.791,0.672,2310
607.5,657.5,262.5,9,0.791,0.672,2310
607.5,682.5,262.5,9,0.724,0.698,2310
607.5,707.5,262.5,9,0.53,0.698,2310
607.5,732.5,262.5,9,0.615,0.684,2310
607.5,757.5,262.5,8,0.632,0.684,2310
607.5,782.5,262.5,8,0.655,0.687,2310
607.5,807.5,262.5,8,0.577,0.687,2310
607.5,832.5,262.5,8,0.697,0.648,2310
607.5,857.5,262.5,8,0.976,0.648,2310
607.5,882.5,262.5,8,0.61,0.613,2310
632.5,632.5,262.5,9,0.791,0.669,2310
632.5,657.5,262.5,9,0.791,0.669,2310
632.5,682.5,262.5,9,0.802,0.699,2310
632.5,707.5,262.5,9,0.652,0.699,2310
632.5,732.5,262.5,9,0.693,0.697,2310
632.5,757.5,262.5,8,0.703,0.697,2310
632.5,782.5,262.5,8,0.646,0.667,2310
632.5,807.5,262.5,8,0.505,0.667,2310
632.5,832.5,262.5,8,0.688,0.633,2310
632.5,857.5,262.5,8,0.503,0.633,2310
632.5,882.5,262.5,8,0.503,0.616,2310
657.5,607.5,262.5,9,0.664,0.693,2310
657.5,632.5,262.5,9,0.664,0.669,2310
657.5,657.5,262.5,9,0.671,0.669,2310
657.5,682.5,262.5,9,0.647,0.699,2310
657.5,707.5,262.5,9,0.678,0.699,2310
657.5,732.5,262.5,9,0.724,0.697,2310
657.5,757.5,262.5,8,0.599,0.697,2310
657.5,782.5,262.5,8,0.717,0.667,2310
657.5,807.5,262.5,8,0.729,0.667,2310
657.5,832.5,262.5,8,0.602,0.633,2310
657.5,857.5,262.5,8,0.651,0.633,2310
657.5,882.5,212.5,10,0.507,0.643,2310
657.5,882.5,262.5,8,0.636,0.616,2310
682.5,607.5,262.5,9,0.664,0.662,2310
682.5,632.5,262.5,9,0.664,0.708,2310
682.5,657.5,262.5,9,0.561,0.708,2310
682.5,682.5,262.5,9,0.574,0.722,2310
682.5,707.5,262.5,9,0.68,0.722,2310
682.5,732.5,262.5,8,0.655,0.671,2310
682.5,757.5,262.5,8,0.577,0.671,2310
682.5,782.5,262.5,8,0.657,0.65,2310
682.5,807.5,262.5,8,0.666,0.65,2310
682.5,832.5,262.5,8,0.657,0.624,2310
682.5,857.5,262.5,8,0.73,0.624,2310
682.5,882.5,212.5,10,0.641,0.677,2310
707.5,582.5,262.5,9,0.643,0.662,2310
707.5,607.5,262.5,9,0.643,0.662,2310
707.5,632.5,262.5,9,0.618,0.708,2310
707.5,657.5,262.5,9,0.549,0.708,2310
707.5,682.5,262.5,9,0.627,0.722,2310
707.5,707.5,262.5,9,0.704,0.722,2310
707.5,732.5,262.5,8,0.666,0.671,2310
707.5,757.5,262.5,8,0.745,0.671,2310
707.5,782.5,262.5,8,0.693,0.65,2310
707.5,807.5,262.5,8,0.694,0.65,2310
707.5,832.5,262.5,8,0.956,0.624,2310
707.5,857.5,212.5,10,0.811,0.649,2310
707.5,857.5,262.5,8,0.671,0.624,2310
707.5,882.5,212.5,10,0.575,0.677,2310
732.5,582.5,262.5,9,0.643,0.66,2310
732.5,607.5,262.5,9,0.643,0.66,2310
732.5,632.5,262.5,9,0.544,0.736,2310
732.5,657.5,262.5,9,0.607,0.736,2310
732.5,682.5,262.5,9,0.613,0.715,2310
732.5,707.5,262.5,9,0.72,0.715,2310
732.5,732.5,262.5,8,0.65,0.645,2310
732.5,757.5,262.5,8,0.699,0.645,2310
732.5,782.5,262.5,8,0.619,0.602,2310
732.5,807.5,262.5,8,0.634,0.602,2310
732.5,832.5,262.5,8,0.753,0.632,2310
732.5,857.5,212.5,10,0.603,0.662,2310
732.5,882.5,212.5,10,0.538,0.697,2310
757.5,557.5,262.5,9,0.629,0.663,2310
757.5,582.5,262.5,9,0.629,0.66,2310
757.5,607.5,262.5,9,0.631,0.66,2310
757.5,632.5,262.5,9,0.678,0.736,2310
757.5,657.5,262.5,9,0.635,0.736,2310
757.5,682.5,262.5,9,0.613,0.715,2310
757.5,707.5,262.5,9,0.689,0.715,2310
757.5,732.5,262.5,8,0.699,0.645,2310
757.5,757.5,262.5,8,0.575,0.645,2310
757.5,782.5,262.5,8,0.689,0.602,2310
757.5,807.5,262.5,8,0.68,0.602,2310
757.5,832.5,212.5,10,0.665,0.662,2310
757.5,832.5,262.5,8,0.674,0.632,2310
757.5,857.5,212.5,10,0.708,0.662,2310
757.5,882.5,212.5,10,0.52,0.697,2310
782.5,557.5,262.5,9,0.629,0.668,2310
782.5,582.5,262.5,9,0.629,0.683,2310
782.5,607.5,262.5,9,0.629,0.683,2310
782.5,632.5,262.5,9,0.552,0.707,2310
782.5,657.5,262.5,9,0.599,0.707,2310
782.5,682.5,262.5,9,0.68,0.704,2310
782.5,707.5,262.5,8,0.678,0.704,2310
782.5,732.5,262.5,8,0.63,0.62,2310
782.5,757.5,262.5,8,0.656,0.62,2310
782.5,782.5,262.5,8,0.567,0.608,2310
782.5,807.5,262.5,8,0.618,0.608,2310
782.5,832.5,212.5,10,0.709,0.666,2310
782.5,857.5,212.5,10,0.618,0.666,2310
782.5,882.5,212.5,10,0.639,0.722,2310
807.5,557.5,262.5,9,0.657,0.668,2310
807.5,582.5,262.5,9,0.594,0.683,2310
807.5,607.5,262.5,9,0.646,0.683,2310
807.5,632.5,262.5,9,0.648,0.707,2310
807.5,657.5,262.5,9,0.649,0.707,2310
807.5,682.5,262.5,9,0.591,0.704,2310
807.5,707.5,262.5,8,0.661,0.704,2310
807.5,732.5,262.5,8,0.582,0.62,2310
807.5,757.5,262.5,8,0.542,0.62,2310
807.5,782.5,262.5,8,0.541,0.608,2310
807.5,807.5,212.5,10,0.552,0.646,2310
807.5,807.5,262.5,8,0.641,0.608,2310
807.5,832.5,212.5,10,0.631,0.666,2310
807.5,857.5,212.5,10,0.66,0.666,2310
807.5,882.5,212.5,10,0.597,0.722,2310
832.5,532.5,262.5,9,0.657,0.649,2310
832.5,557.5,262.5,9,0.657,0.649,2310
832.5,582.5,262.5,9,0.657,0.695,2310
832.5,607.5,262.5,9,0.611,0.695,2310
832.5,632.5,262.5,9,0.739,0.709,2310
832.5,657.5,262.5,9,0.635,0.709,2310
832.5,682.5,262.5,9,0.756,0.635,2310
832.5,707.5,262.5,8,0.684,0.635,2310
832.5,732.5,262.5,8,0.582,0.606,2310
832.5,757.5,262.5,8,0.582,0.606,2310
832.5,782.5,262.5,8,0.664,0.616,2310
832.5,807.5,212.5,10,0.664,0.68,2310
832.5,832.5,212.5,10,0.688,0.728,2310
832.5,857.5,212.5,10,0.771,0.728,2310
832.5,882.5,212.5,10,0.762,0.707,2310
857.5,432.5,312.5,8,0.709,0.673,2310
857.5,532.5,262.5,9,0.729,0.649,2310
857.5,557.5,262.5,9,0.634,0.649,2310
857.5,582.5,262.5,9,0.718,0.695,2310
857.5,607.5,262.5,9,0.705,0.695,2310
857.5,632.5,262.5,9,0.83,0.709,2310
857.5,657.5,262.5,9,0.667,0.709,2310
857.5,682.5,262.5,9,0.716,0.635,2310
857.5,707.5,262.5,8,0.745,0.635,2310
857.5,732.5,262.5,8,0.462,0.606,2310
857.5,757.5,262.5,8,0.622,0.606,2310
857.5,782.5,262.5,8,0.672,0.616,2310
857.5,807.5,212.5,10,0.582,0.68,2310
857.5,807.5,262.5,8,0.713,0.616,2310
857.5,832.5,212.5,10,0.557,0.728,2310
857.5,857.5,212.5,10,0.658,0.728,2310
857.5,882.5,212.5,10,0.737,0.707,2310
882.5,357.5,362.5,8,0.536,0.508,2310
882.5,432.5,312.5,8,0.673,0.643,2310
882.5,457.5,312.5,8,0.803,0.643,2310
882.5,507.5,262.5,9,0.729,0.634,2310
882.5,532.5,262.5,9,0.729,0.645,2310
882.5,557.5,262.5,9,0.743,0.645,2310
882.5,582.5,262.5,9,0.805,0.667,2310
882.5,607.5,262.5,9,0.695,0.667,2310
882.5,632.5,262.5,9,0.695,0.702,2310
882.5,657.5,262.5,9,0.673,0.702,2310
882.5,682.5,262.5,9,0.739,0.623,2310
882.5,707.5,262.5,8,0.81,0.623,2310
882.5,732.5,262.5,8,0.369,0.601,2310
882.5,757.5,262.5,8,0.613,0.601,2310
882.5,782.5,212.5,10,0.746,0.672,2310
882.5,782.5,262.5,8,0.826,0.612,2310
882.5,807.5,212.5,10,0.643,0.672,2310
882.5,807.5,262.5,8,0.708,0.612,2310
882.5,832.5,212.5,10,0.658,0.746,2310
882.5,857.5,212.5,10,0.824,0.746,2310
882.5,882.5,212.5,10,0.587,0.708,2310
907.5,307.5,412.5,8,0.474,0.555,2310
907.5,432.5,312.5,8,0.673,0.643,2310
907.5,507.5,262.5,9,0.665,0.634,2310
907.5,532.5,262.5,9,0.665,0.645,2310
907.5,557.5,262.5,9,0.677,0.645,2310
907.5,582.5,262.5,9,0.964,0.667,2310
907.5,607.5,262.5,9,0.701,0.667,2310
907.5,632.5,262.5,9,0.635,0.702,2310
907.5,657.5,262.5,9,0.712,0.702,2310
907.5,682.5,262.5,9,0.831,0.623,2310
907.5,707.5,262.5,8,0.682,0.623,2310
907.5,732.5,262.5,8,0.357,0.601,2310
907.5,757.5,212.5,10,0.777,0.623,2310
907.5,757.5,262.5,8,0.386,0.601,2310
907.5,782.5,212.5,10,0.695,0.672,2310
907.5,782.5,262.5,8,0.404,0.612,2310
907.5,807.5,212.5,10,0.657,0.672,2310
907.5,807.5,262.5,8,0.742,0.612,2310
907.5,832.5,212.5,10,0.616,0.746,2310
907.5,832.5,262.5,8,0.696,0.658,2310
907.5,857.5,212.5,10,0.672,0.746,2310
907.5,857.5,262.5,8,0.615,0.658,2310
907.5,882.5,212.5,10,0.613,0.708,2310
932.5,282.5,412.5,8,0.482,0.514,2310
932.5,332.5,362.5,8,0.565,0.521,2310
932.5,432.5,312.5,8,0.765,0.612,2310
932.5,507.5,262.5,9,0.758,0.627,2310
932.5,532.5,262.5,9,0.63,0.641,2310
932.5,557.5,262.5,9,0.793,0.641,2310
932.5,582.5,262.5,9,0.793,0.664,2310
932.5,607.5,262.5,9,0.541,0.664,2310
932.5,632.5,262.5,9,0.536,0.684,2310
932.5,657.5,262.5,9,0.703,0.684,2310
932.5,682.5,262.5,8,0.659,0.634,2310
932.5,707.5,262.5,8,0.622,0.634,2310
932.5,732.5,262.5,8,0.723,0.593,2310
932.5,757.5,212.5,10,0.696,0.619,2310
932.5,757.5,262.5,8,0.453,0.593,2310
932.5,782.5,212.5,10,0.685,0.694,2310
932.5,782.5,262.5,8,0.391,0.605,2310
932.5,807.5,212.5,10,0.653,0.694,2310
932.5,807.5,262.5,8,0.795,0.605,2310
932.5,832.5,212.5,10,0.705,0.764,2310
932.5,832.5,262.5,8,0.801,0.656,2310
932.5,857.5,212.5,10,0.655,0.764,2310
932.5,857.5,262.5,8,0.661,0.656,2310
932.5,882.5,212.5,10,0.698,0.674,2310
957.5,307.5,362.5,8,0.438,0.509,2310
957.5,332.5,362.5,8,0.565,0.521,2310
957.5,432.5,312.5,8,0.727,0.612,2310
957.5,482.5,262.5,9,0.758,0.627,2310
957.5,507.5,262.5,9,0.758,0.627,2310
957.5,532.5,262.5,9,0.758,0.641,2310
957.5,557.5,262.5,9,0.64,0.641,2310
957.5,582.5,262.5,9,0.564,0.664,2310
957.5,607.5,262.5,9,0.641,0.664,2310
957.5,632.5,262.5,9,0.559,0.684,2310
957.5,657.5,262.5,9,0.615,0.684,2310
957.5,682.5,262.5,8,0.728,0.634,2310
957.5,707.5,262.5,8,0.678,0.634,2310
957.5,732.5,212.5,10,0.955,0.619,2310
957.5,732.5,262.5,8,0.425,0.593,2310
957.5,757.5,212.5,10,0.929,0.619,2310
957.5,757.5,262.5,8,0.44,0.593,2310
957.5,782.5,212.5,10,0.772,0.694,2310
957.5,782.5,262.5,8,0.338,0.605,2310
957.5,807.5,212.5,10,0.646,0.694,2310
957.5,807.5,262.5,8,0.369,0.605,2310
957.5,832.5,212.5,10,0.681,0.764,2310
957.5,832.5,262.5,8,0.629,0.656,2310
957.5,857.5,212.5,10,0.74,0.764,2310
957.5,857.5,262.5,8,0.741,0.656,2310
957.5,882.5,212.5,10,0.747,0.674,2310
982.5,307.5,362.5,8,0.505,0.519,2310
982.5,407.5,312.5,8,0.727,0.595,2310
982.5,432.5,312.5,8,0.727,0.583,2310
982.5,457.5,312.5,8,0.696,0.583,2310
982.5,482.5,262.5,9,0.687,0.617,2310
982.5,507.5,262.5,9,0.687,0.617,2310
982.5,532.5,262.5,9,0.656,0.683,2310
982.5,557.5,262.5,9,0.704,0.683,2310
982.5,582.5,262.5,9,0.598,0.644,2310
982.5,607.5,262.5,9,0.559,0.644,2310
982.5,632.5,262.5,9,0.656,0.655,2310
982.5,657.5,262.5,8,0.707,0.655,2310
982.5,682.5,262.5,8,0.729,0.604,2310
982.5,707.5,262.5,8,0.639,0.604,2310
982.5,732.5,212.5,10,0.791,0.611,2310
982.5,732.5,262.5,8,0.834,0.578,2310
982.5,757.5,212.5,10,0.804,0.611,2310
982.5,757.5,262.5,8,0.874,0.578,2310
982.5,782.5,212.5,10,0.667,0.698,2310
982.5,782.5,262.5,8,0.435,0.607,2310
982.5,807.5,212.5,10,0.831,0.698,2310
982.5,807.5,262.5,8,0.419,0.607,2310
982.5,832.5,212.5,10,0.74,0.775,2310
982.5,832.5,262.5,8,0.648,0.652,2310
982.5,857.5,212.5,10,0.915,0.775,2310
982.5,882.5,212.5,10,0.747,0.682,2310
1007.5,282.5,362.5,8,0.464,0.519,2310
1007.5,307.5,362.5,8,0.505,0.519,2310
1007.5,407.5,312.5,8,0.608,0.595,2310
1007.5,432.5,312.5,8,0.526,0.583,2310
1007.5,457.5,312.5,8,0.526,0.583,2310
1007.5,482.5,262.5,9,0.696,0.617,2310
1007.5,507.5,262.5,9,0.696,0.617,2310
1007.5,532.5,262.5,9,0.649,0.683,2310
1007.5,557.5,262.5,9,0.607,0.683,2310
1007.5,582.5,262.5,9,0.726,0.644,2310
1007.5,607.5,262.5,9,0.635,0.644,2310
1007.5,632.5,262.5,9,0.583,0.655,2310
1007.5,657.5,262.5,8,0.568,0.655,2310
1007.5,682.5,262.5,8,0.657,0.604,2310
1007.5,707.5,262.5,8,0.77,0.604,2310
1007.5,732.5,212.5,10,0.768,0.611,2310
1007.5,732.5,262.5,8,0.948,0.578,2310
1007.5,757.5,212.5,10,0.732,0.611,2310
1007.5,757.5,262.5,8,1.049,0.578,2310
1007.5,782.5,212.5,10,0.905,0.698,2310
1007.5,782.5,262.5,8,0.919,0.607,2310
1007.5,807.5,212.5,10,0.794,0.698,2310
1007.5,807.5,262.5,8,0.439,0.607,2310
1007.5,832.5,212.5,10,0.693,0.775,2310
1007.5,832.5,262.5,8,0.714,0.652,2310
1007.5,857.5,212.5,10,0.79,0.775,2310
1007.5,882.5,212.5,10,0.901,0.682,2310
1032.5,282.5,362.5,8,0.724,0.49,2310
1032.5,307.5,362.5,8,0.724,0.49,2310
1032.5,382.5,312.5,8,0.608,0.542,2310
1032.5,407.5,312.5,8,0.608,0.542,2310
1032.5,432.5,312.5,8,0.508,0.572,2310
1032.5,457.5,262.5,9,0.552,0.562,2310
1032.5,457.5,312.5,8,0.526,0.572,2310
1032.5,482.5,262.5,9,0.552,0.597,2310
1032.5,507.5,262.5,9,0.591,0.597,2310
1032.5,532.5,262.5,9,0.482,0.666,2310
1032.5,557.5,262.5,9,0.55,0.666,2310
1032.5,582.5,262.5,9,0.548,0.646,2310
1032.5,607.5,262.5,9,0.604,0.646,2310
1032.5,632.5,262.5,9,0.652,0.643,2310
1032.5,657.5,262.5,8,0.641,0.643,2310
1032.5,682.5,262.5,8,0.657,0.589,2310
1032.5,707.5,212.5,10,0.813,0.583,2310
1032.5,707.5,262.5,8,0.762,0.589,2310
1032.5,732.5,212.5,10,0.776,0.608,2310
1032.5,732.5,262.5,8,0.976,0.57,2310
1032.5,757.5,212.5,10,0.819,0.608,2310
1032.5,757.5,262.5,8,0.839,0.57,2310
1032.5,782.5,212.5,10,0.939,0.688,2310
1032.5,782.5,262.5,8,0.837,0.602,2310
1032.5,807.5,212.5,10,0.811,0.688,2310
1032.5,807.5,262.5,8,0.817,0.602,2310
1032.5,832.5,212.5,10,0.755,0.771,2310
1032.5,832.5,262.5,8,0.817,0.644,2310
1032.5,857.5,212.5,10,0.778,0.771,2310
1032.5,882.5,212.5,10,0.714,0.671,2310
1057.5,282.5,362.5,8,0.724,0.49,2310
1057.5,307.5,362.5,8,0.724,0.49,2310
1057.5,382.5,312.5,8,0.669,0.542,2310
1057.5,407.5,312.5,8,0.669,0.542,2310
1057.5,432.5,312.5,8,0.506,0.572,2310
1057.5,457.5,262.5,9,0.634,0.562,2310
1057.5,457.5,312.5,8,0.664,0.572,2310
1057.5,482.5,262.5,9,0.8,0.597,2310
1057.5,507.5,262.5,9,0.606,0.597,2310
1057.5,532.5,262.5,9,0.616,0.666,2310
1057.5,557.5,262.5,9,0.589,0.666,2310
1057.5,582.5,262.5,9,0.682,0.646,2310
1057.5,607.5,262.5,9,0.506,0.646,2310
1057.5,632.5,262.5,9,0.524,0.643,2310
1057.5,657.5,262.5,9,0.705,0.643,2310
1057.5,682.5,262.5,8,0.946,0.589,2310
1057.5,707.5,212.5,10,0.832,0.583,2310
1057.5,707.5,262.5,8,0.378,0.589,2310
1057.5,732.5,212.5,10,0.766,0.608,2310
1057.5,732.5,262.5,8,0.988,0.57,2310
1057.5,757.5,212.5,10,0.708,0.608,2310
1057.5,757.5,262.5,8,0.83,0.57,2310
1057.5,782.5,212.5,10,0.833,0.688,2310
1057.5,782.5,262.5,8,0.789,0.602,2310
1057.5,807.5,212.5,10,0.766,0.688,2310
1057.5,807.5,262.5,8,0.798,0.602,2310
1057.5,832.5,212.5,10,0.756,0.771,2310
1057.5,857.5,212.5,10,0.827,0.771,2310
1057.5,882.5,212.5,10,0.857,0.671,2310
1082.5,357.5,312.5,8,0.539,0.539,2310
1082.5,382.5,312.5,8,0.539,0.534,2310
1082.5,407.5,312.5,8,0.672,0.534,2310
1082.5,432.5,262.5,9,0.634,0.551,2310
1082.5,432.5,312.5,8,0.691,0.582,2310
1082.5,457.5,262.5,9,0.634,0.551,2310
1082.5,457.5,312.5,8,0.776,0.582,2310
1082.5,482.5,262.5,9,0.634,0.59,2310
1082.5,507.5,262.5,9,0.772,0.59,2310
1082.5,532.5,262.5,9,0.704,0.641,2310
1082.5,557.5,262.5,9,0.585,0.641,2310
1082.5,582.5,262.5,9,0.495,0.638,2310
1082.5,607.5,262.5,9,0.566,0.638,2310
1082.5,632.5,262.5,9,0.617,0.636,2310
1082.5,657.5,262.5,9,0.578,0.636,2310
1082.5,682.5,262.5,8,0.727,0.58,2310
1082.5,707.5,212.5,10,0.687,0.58,2310
1082.5,707.5,262.5,8,0.514,0.58,2310
1082.5,732.5,212.5,10,0.687,0.602,2310
1082.5,732.5,262.5,8,0.741,0.567,2310
1082.5,757.5,212.5,10,0.83,0.602,2310
1082.5,757.5,262.5,8,0.95,0.567,2310
1082.5,782.5,212.5,10,0.826,0.649,2310
1082.5,782.5,262.5,8,0.75,0.581,2310
1082.5,807.5,212.5,10,0.914,0.649,2310
1082.5,807.5,262.5,8,0.865,0.581,2310
1082.5,832.5,212.5,10,0.874,0.735,2310
1082.5,857.5,212.5,10,0.94,0.735,2310
1082.5,882.5,212.5,10,0.69,0.699,2310
1107.5,357.5,312.5,8,0.488,0.539,2310
1107.5,382.5,312.5,8,0.539,0.534,2310
1107.5,407.5,312.5,8,0.52,0.534,2310
1107.5,432.5,262.5,9,0.549,0.551,2310
1107.5,432.5,312.5,8,0.407,0.582,2310
1107.5,457.5,262.5,9,0.633,0.551,2310
1107.5,482.5,262.5,9,0.596,0.59,2310
1107.5,507.5,262.5,9,0.656,0.59,2310
1107.5,532.5,262.5,9,0.571,0.641,2310
1107.5,557.5,262.5,9,0.571,0.641,2310
1107.5,582.5,262.5,9,0.567,0.638,2310
1107.5,607.5,262.5,9,0.619,0.638,2310
1107.5,632.5,262.5,9,0.628,0.636,2310
1107.5,657.5,262.5,8,0.571,0.636,2310
1107.5,682.5,262.5,8,0.479,0.58,2310
1107.5,707.5,212.5,10,0.81,0.58,2310
1107.5,707.5,262.5,8,0.854,0.58,2310
1107.5,732.5,212.5,10,0.837,0.602,2310
1107.5,732.5,262.5,8,0.915,0.567,2310
1107.5,757.5,212.5,10,0.848,0.602,2310
1107.5,757.5,262.5,8,0.839,0.567,2310
1107.5,782.5,212.5,10,0.786,0.649,2310
1107.5,782.5,262.5,8,0.81,0.581,2310
1107.5,807.5,212.5,10,0.752,0.649,2310
1107.5,807.5,262.5,8,0.847,0.581,2310
1107.5,832.5,212.5,10,0.715,0.735,2310
1107.5,857.5,212.5,10,0.954,0.735,2310
1107.5,882.5,212.5,10,0.859,0.699,2310
1132.5,332.5,312.5,8,0.387,0.512,2310
1132.5,357.5,312.5,8,0.488,0.512,2310
1132.5,382.5,312.5,8,0.448,0.529,2310
1132.5,407.5,262.5,9,0.549,0.536,2310
1132.5,407.5,312.5,8,0.601,0.529,2310
1132.5,432.5,262.5,9,0.549,0.554,2310
1132.5,432.5,312.5,8,0.407,0.583,2310
1132.5,457.5,262.5,9,0.535,0.554,2310
1132.5,482.5,262.5,9,0.613,0.589,2310
1132.5,507.5,262.5,9,0.656,0.589,2310
1132.5,532.5,262.5,9,0.767,0.636,2310
1132.5,557.5,262.5,9,0.603,0.636,2310
1132.5,582.5,262.5,9,0.616,0.636,2310
1132.5,607.5,262.5,9,0.588,0.636,2310
1132.5,632.5,262.5,9,0.485,0.629,2310
1132.5,657.5,262.5,8,0.516,0.629,2310
1132.5,682.5,262.5,8,0.393,0.576,2310
1132.5,707.5,212.5,10,0.732,0.566,2310
1132.5,707.5,262.5,8,0.42,0.576,2310
1132.5,732.5,212.5,10,0.829,0.61,2310
1132.5,732.5,262.5,8,0.811,0.571,2310
1132.5,757.5,212.5,10,0.731,0.61,2310
1132.5,757.5,262.5,8,0.608,0.571,2310
1132.5,782.5,212.5,10,0.749,0.639,2310
1132.5,782.5,262.5,8,0.608,0.589,2310
1132.5,807.5,212.5,10,0.645,0.639,2310
1132.5,807.5,262.5,8,0.608,0.589,2310
1132.5,832.5,212.5,10,0.762,0.72,2310
1132.5,857.5,212.5,10,0.839,0.72,2310
1132.5,882.5,212.5,10,0.885,0.645,2310
1157.5,332.5,312.5,8,0.387,0.512,2310
1157.5,357.5,312.5,8,0.637,0.512,2310
1157.5,382.5,312.5,8,0.544,0.529,2310
