X,Y,Z,MINED,cu_bh_nn,cu_50,domain
157.5,832.5,362.5,5,0.451,0.639,2310
157.5,857.5,312.5,6,0.546,0.761,2310
157.5,857.5,362.5,1,0.471,0.639,2310
157.5,882.5,262.5,9,0.682,0.739,2310
157.5,882.5,312.5,6,0.587,0.724,2310
157.5,882.5,362.5,1,0.72,0.722,2310
182.5,657.5,412.5,4,0.555,0.593,2310
182.5,682.5,412.5,4,0.644,0.624,2310
182.5,707.5,362.5,5,0.69,0.659,2310
182.5,707.5,412.5,4,0.486,0.624,2310
182.5,732.5,362.5,5,0.745,0.675,2310
182.5,732.5,412.5,4,0.486,0.613,2310
182.5,757.5,362.5,5,0.695,0.675,2310
182.5,782.5,362.5,5,0.716,0.656,2310
182.5,807.5,312.5,6,0.527,0.754,2310
182.5,807.5,362.5,5,0.544,0.656,2310
182.5,832.5,312.5,6,0.612,0.729,2310
182.5,832.5,362.5,1,0.451,0.702,2310
182.5,857.5,312.5,6,0.587,0.729,2310
182.5,857.5,362.5,1,0.691,0.702,2310
182.5,882.5,262.5,9,0.682,0.746,2310
182.5,882.5,312.5,6,0.598,0.707,2310
182.5,882.5,362.5,1,0.717,0.709,2310
207.5,632.5,412.5,4,0.717,0.593,2310
207.5,657.5,412.5,4,0.744,0.593,2310
207.5,682.5,412.5,4,0.672,0.624,2310
207.5,707.5,362.5,5,0.69,0.659,2310
207.5,707.5,412.5,4,0.672,0.624,2310
207.5,732.5,362.5,5,0.69,0.675,2310
207.5,732.5,412.5,4,0.902,0.613,2310
207.5,757.5,362.5,5,0.626,0.675,2310
207.5,782.5,312.5,6,0.629,0.754,2310
207.5,782.5,362.5,5,0.61,0.656,2310
207.5,807.5,312.5,6,0.629,0.754,2310
207.5,807.5,362.5,5,0.61,0.656,2310
207.5,832.5,312.5,6,0.538,0.729,2310
207.5,832.5,362.5,1,0.655,0.702,2310
207.5,857.5,262.5,9,0.503,0.75,2310
207.5,857.5,312.5,6,0.601,0.729,2310
207.5,857.5,362.5,1,0.792,0.702,2310
207.5,882.5,262.5,9,0.638,0.746,2310
207.5,882.5,312.5,6,0.537,0.707,2310
207.5,882.5,362.5,1,0.619,0.709,2310
232.5,632.5,412.5,4,0.717,0.632,2310
232.5,657.5,412.5,4,0.548,0.632,2310
232.5,682.5,362.5,5,0.804,0.717,2310
232.5,682.5,412.5,4,0.669,0.668,2310
232.5,707.5,362.5,5,0.734,0.717,2310
232.5,707.5,412.5,4,0.708,0.668,2310
232.5,732.5,362.5,5,0.624,0.697,2310
232.5,757.5,312.5,6,0.89,0.77,2310
232.5,757.5,362.5,5,0.615,0.697,2310
232.5,782.5,312.5,6,0.789,0.719,2310
232.5,782.5,362.5,5,0.615,0.643,2310
232.5,807.5,312.5,6,0.619,0.719,2310
232.5,807.5,362.5,1,0.795,0.643,2310
232.5,832.5,262.5,9,0.778,0.735,2310
232.5,832.5,312.5,6,0.892,0.719,2310
232.5,832.5,362.5,1,0.795,0.706,2310
232.5,857.5,262.5,9,0.503,0.735,2310
232.5,857.5,312.5,6,0.568,0.719,2310
232.5,857.5,362.5,1,0.792,0.706,2310
232.5,882.5,262.5,9,0.705,0.731,2310
232.5,882.5,312.5,6,0.702,0.71,2310
232.5,882.5,362.5,1,0.834,0.677,2310
257.5,607.5,412.5,4,0.792,0.671,2310
257.5,632.5,412.5,4,0.638,0.632,2310
257.5,657.5,412.5,4,0.519,0.632,2310
257.5,682.5,362.5,5,0.804,0.717,2310
257.5,682.5,412.5,4,0.704,0.668,2310
257.5,707.5,362.5,5,0.773,0.717,2310
257.5,707.5,412.5,4,0.704,0.668,2310
257.5,732.5,362.5,5,0.624,0.697,2310
257.5,757.5,312.5,6,0.89,0.77,2310
257.5,757.5,362.5,5,0.619,0.697,2310
257.5,782.5,312.5,6,0.826,0.719,2310
257.5,782.5,362.5,1,0.776,0.643,2310
257.5,807.5,312.5,6,0.77,0.719,2310
257.5,807.5,362.5,1,0.757,0.643,2310
257.5,832.5,262.5,9,0.778,0.735,2310
257.5,832.5,312.5,6,0.694,0.719,2310
257.5,832.5,362.5,1,0.766,0.706,2310
257.5,857.5,262.5,9,0.631,0.735,2310
257.5,857.5,312.5,6,0.583,0.719,2310
257.5,857.5,362.5,1,0.723,0.706,2310
257.5,882.5,262.5,9,0.665,0.731,2310
257.5,882.5,312.5,6,0.641,0.71,2310
257.5,882.5,362.5,1,0.678,0.677,2310
282.5,582.5,412.5,4,0.792,0.513,2310
282.5,607.5,412.5,4,0.792,0.513,2310
282.5,632.5,412.5,4,0.651,0.531,2310
282.5,657.5,362.5,5,0.778,0.579,2310
282.5,657.5,412.5,4,0.533,0.531,2310
282.5,682.5,362.5,5,0.778,0.608,2310
282.5,682.5,412.5,4,0.704,0.564,2310
282.5,707.5,362.5,5,0.613,0.608,2310
282.5,732.5,312.5,6,0.617,0.745,2310
282.5,732.5,362.5,5,0.543,0.706,2310
282.5,757.5,312.5,6,0.84,0.745,2310
282.5,757.5,362.5,5,0.619,0.706,2310
282.5,782.5,312.5,6,0.686,0.741,2310
282.5,782.5,362.5,1,0.776,0.744,2310
282.5,807.5,262.5,9,0.709,0.721,2310
282.5,807.5,312.5,6,0.75,0.741,2310
282.5,807.5,362.5,1,0.798,0.744,2310
282.5,832.5,262.5,9,0.757,0.729,2310
282.5,832.5,312.5,6,0.755,0.712,2310
282.5,832.5,362.5,1,0.695,0.697,2310
282.5,857.5,262.5,9,0.658,0.729,2310
282.5,857.5,312.5,6,0.661,0.712,2310
282.5,857.5,362.5,1,0.723,0.697,2310
282.5,882.5,212.5,11,0.794,0.706,2310
282.5,882.5,262.5,9,0.642,0.71,2310
282.5,882.5,312.5,6,0.591,0.711,2310
282.5,882.5,362.5,1,0.628,0.668,2310
307.5,582.5,412.5,4,0.607,0.513,2310
307.5,607.5,412.5,4,0.739,0.513,2310
307.5,632.5,412.5,4,0.541,0.531,2310
307.5,657.5,362.5,5,0.523,0.579,2310
307.5,657.5,412.5,4,0.631,0.531,2310
307.5,682.5,362.5,5,0.523,0.608,2310
307.5,682.5,412.5,4,0.64,0.564,2310
307.5,707.5,362.5,5,0.561,0.608,2310
307.5,732.5,312.5,6,0.617,0.745,2310
307.5,732.5,362.5,5,0.543,0.706,2310
307.5,757.5,312.5,6,0.617,0.745,2310
307.5,757.5,362.5,1,0.758,0.706,2310
307.5,782.5,312.5,6,0.752,0.741,2310
307.5,782.5,362.5,1,0.752,0.744,2310
307.5,807.5,262.5,9,0.709,0.721,2310
307.5,807.5,312.5,6,0.629,0.741,2310
307.5,807.5,362.5,1,0.659,0.744,2310
307.5,832.5,262.5,9,0.772,0.729,2310
307.5,832.5,312.5,6,0.704,0.712,2310
307.5,832.5,362.5,1,0.731,0.697,2310
307.5,857.5,262.5,9,0.667,0.729,2310
307.5,857.5,312.5,6,0.732,0.712,2310
307.5,857.5,362.5,1,0.605,0.697,2310
307.5,882.5,212.5,11,0.794,0.706,2310
307.5,882.5,262.5,9,0.772,0.71,2310
307.5,882.5,312.5,6,0.666,0.711,2310
307.5,882.5,362.5,1,0.567,0.668,2310
332.5,557.5,412.5,4,0.568,0.505,2310
332.5,582.5,412.5,4,0.607,0.556,2310
332.5,607.5,412.5,4,0.616,0.556,2310
332.5,632.5,362.5,5,0.611,0.611,2310
332.5,632.5,412.5,4,0.629,0.576,2310
332.5,657.5,362.5,5,0.544,0.611,2310
332.5,657.5,412.5,4,0.64,0.576,2310
332.5,682.5,362.5,5,0.565,0.676,2310
332.5,707.5,312.5,7,0.655,0.722,2310
332.5,707.5,362.5,5,0.619,0.676,2310
332.5,732.5,312.5,6,0.655,0.682,2310
332.5,732.5,362.5,5,0.619,0.671,2310
332.5,757.5,312.5,6,0.687,0.682,2310
332.5,757.5,362.5,1,0.758,0.671,2310
332.5,782.5,262.5,9,0.819,0.701,2310
332.5,782.5,312.5,6,0.724,0.687,2310
332.5,782.5,362.5,1,0.758,0.672,2310
332.5,807.5,262.5,9,0.73,0.701,2310
332.5,807.5,312.5,6,0.701,0.687,2310
332.5,807.5,362.5,1,0.7,0.672,2310
332.5,832.5,262.5,9,0.623,0.704,2310
332.5,832.5,312.5,6,0.627,0.7,2310
332.5,832.5,362.5,1,0.572,0.672,2310
332.5,857.5,212.5,11,0.705,0.736,2310
332.5,857.5,262.5,9,0.723,0.704,2310
332.5,857.5,312.5,6,0.568,0.7,2310
332.5,857.5,362.5,1,0.729,0.672,2310
332.5,882.5,212.5,11,0.705,0.736,2310
332.5,882.5,262.5,9,0.778,0.694,2310
332.5,882.5,312.5,6,0.568,0.695,2310
332.5,882.5,362.5,1,0.624,0.68,2310
357.5,557.5,412.5,4,0.568,0.505,2310
357.5,582.5,412.5,4,0.734,0.556,2310
357.5,607.5,362.5,5,0.611,0.581,2310
357.5,607.5,412.5,4,0.614,0.556,2310
357.5,632.5,362.5,5,0.611,0.611,2310
357.5,632.5,412.5,4,0.642,0.576,2310
357.5,657.5,362.5,5,0.588,0.611,2310
357.5,657.5,412.5,4,0.586,0.576,2310
357.5,682.5,312.5,7,0.732,0.722,2310
357.5,682.5,362.5,5,0.587,0.676,2310
357.5,707.5,312.5,7,0.732,0.722,2310
357.5,707.5,362.5,5,0.587,0.676,2310
357.5,732.5,312.5,6,0.692,0.682,2310
357.5,732.5,362.5,1,0.711,0.671,2310
357.5,757.5,312.5,6,0.621,0.682,2310
357.5,757.5,362.5,1,0.664,0.671,2310
357.5,782.5,262.5,9,0.819,0.701,2310
357.5,782.5,312.5,6,0.782,0.687,2310
357.5,782.5,362.5,1,0.76,0.672,2310
357.5,807.5,262.5,9,0.842,0.701,2310
357.5,807.5,312.5,6,0.83,0.687,2310
357.5,807.5,362.5,1,0.979,0.672,2310
357.5,832.5,262.5,9,0.756,0.704,2310
357.5,832.5,312.5,6,0.614,0.7,2310
357.5,832.5,362.5,1,0.647,0.672,2310
357.5,857.5,212.5,11,0.718,0.736,2310
357.5,857.5,262.5,9,0.715,0.704,2310
357.5,857.5,312.5,6,0.639,0.7,2310
357.5,857.5,362.5,1,0.894,0.672,2310
357.5,882.5,212.5,11,0.765,0.736,2310
357.5,882.5,262.5,9,0.82,0.694,2310
357.5,882.5,312.5,5,0.618,0.695,2310
357.5,882.5,362.5,1,0.637,0.68,2310
382.5,532.5,412.5,4,0.702,0.537,2310
382.5,557.5,412.5,4,0.702,0.537,2310
382.5,582.5,412.5,4,0.595,0.596,2310
382.5,607.5,362.5,5,0.732,0.62,2310
382.5,607.5,412.5,4,0.573,0.596,2310
382.5,632.5,362.5,5,0.653,0.724,2310
382.5,632.5,412.5,4,0.618,0.64,2310
382.5,657.5,362.5,5,0.699,0.724,2310
382.5,682.5,312.5,7,0.695,0.689,2310
382.5,682.5,362.5,5,0.61,0.679,2310
382.5,707.5,312.5,7,0.732,0.689,2310
382.5,707.5,362.5,5,0.61,0.679,2310
382.5,732.5,312.5,7,0.658,0.683,2310
382.5,732.5,362.5,1,0.711,0.684,2310
382.5,757.5,262.5,9,0.819,0.708,2310
382.5,757.5,312.5,7,0.572,0.683,2310
382.5,757.5,362.5,1,0.567,0.684,2310
382.5,782.5,262.5,9,0.819,0.68,2310
382.5,782.5,312.5,6,0.692,0.695,2310
382.5,782.5,362.5,1,0.729,0.656,2310
382.5,807.5,262.5,9,0.636,0.68,2310
382.5,807.5,312.5,6,0.713,0.695,2310
382.5,807.5,362.5,1,0.616,0.656,2310
382.5,832.5,212.5,11,0.701,0.757,2310
382.5,832.5,262.5,9,0.555,0.662,2310
382.5,832.5,312.5,6,0.675,0.681,2310
382.5,832.5,362.5,1,0.729,0.665,2310
382.5,857.5,212.5,11,0.993,0.757,2310
382.5,857.5,262.5,9,0.689,0.662,2310
382.5,857.5,312.5,6,0.688,0.681,2310
382.5,857.5,362.5,1,0.679,0.665,2310
382.5,882.5,212.5,11,0.697,0.705,2310
382.5,882.5,262.5,9,0.62,0.703,2310
382.5,882.5,312.5,5,0.606,0.671,2310
382.5,882.5,362.5,1,0.765,0.682,2310
407.5,532.5,412.5,4,0.518,0.537,2310
407.5,557.5,412.5,4,0.596,0.537,2310
407.5,582.5,362.5,5,0.732,0.62,2310
407.5,582.5,412.5,4,0.694,0.596,2310
407.5,607.5,362.5,5,0.732,0.62,2310
407.5,607.5,412.5,4,0.546,0.596,2310
407.5,632.5,362.5,5,0.613,0.724,2310
407.5,632.5,412.5,4,0.546,0.64,2310
407.5,657.5,312.5,7,0.695,0.72,2310
407.5,657.5,362.5,5,0.499,0.724,2310
407.5,682.5,312.5,7,0.695,0.689,2310
407.5,682.5,362.5,5,0.499,0.679,2310
407.5,707.5,312.5,7,0.555,0.689,2310
407.5,707.5,362.5,1,0.796,0.679,2310
407.5,732.5,262.5,9,0.829,0.708,2310
407.5,732.5,312.5,7,0.511,0.683,2310
407.5,732.5,362.5,1,0.718,0.684,2310
407.5,757.5,262.5,9,0.829,0.708,2310
407.5,757.5,312.5,7,0.738,0.683,2310
407.5,757.5,362.5,1,0.521,0.684,2310
407.5,782.5,262.5,9,0.639,0.68,2310
407.5,782.5,312.5,6,0.672,0.695,2310
407.5,782.5,362.5,1,0.622,0.656,2310
407.5,807.5,262.5,9,0.632,0.68,2310
407.5,807.5,312.5,6,0.713,0.695,2310
407.5,807.5,362.5,1,0.689,0.656,2310
407.5,832.5,212.5,11,0.701,0.757,2310
407.5,832.5,262.5,9,0.632,0.662,2310
407.5,832.5,312.5,6,0.759,0.681,2310
407.5,832.5,362.5,1,0.677,0.665,2310
407.5,857.5,212.5,11,0.656,0.757,2310
407.5,857.5,262.5,9,0.689,0.662,2310
407.5,857.5,312.5,6,0.812,0.681,2310
407.5,857.5,362.5,1,0.764,0.665,2310
407.5,882.5,212.5,11,0.672,0.705,2310
407.5,882.5,262.5,8,0.501,0.703,2310
407.5,882.5,312.5,5,0.651,0.671,2310
407.5,882.5,362.5,1,0.607,0.682,2310
432.5,507.5,412.5,4,0.518,0.519,2310
432.5,532.5,412.5,4,0.518,0.573,2310
432.5,557.5,412.5,4,0.637,0.573,2310
432.5,582.5,362.5,5,0.59,0.651,2310
432.5,582.5,412.5,4,0.543,0.63,2310
432.5,607.5,362.5,5,0.59,0.651,2310
432.5,607.5,412.5,4,0.543,0.63,2310
432.5,632.5,362.5,5,0.59,0.721,2310
432.5,657.5,312.5,7,0.659,0.74,2310
432.5,657.5,362.5,5,0.578,0.721,2310
432.5,682.5,312.5,7,0.69,0.696,2310
432.5,682.5,362.5,5,0.578,0.711,2310
432.5,707.5,312.5,7,0.563,0.696,2310
432.5,707.5,362.5,1,0.796,0.711,2310
432.5,732.5,262.5,9,0.744,0.667,2310
432.5,732.5,312.5,7,0.632,0.696,2310
432.5,732.5,362.5,1,0.69,0.661,2310
432.5,757.5,262.5,9,0.744,0.667,2310
432.5,757.5,312.5,7,0.68,0.696,2310
432.5,757.5,362.5,1,0.64,0.661,2310
432.5,782.5,262.5,9,0.712,0.64,2310
432.5,782.5,312.5,6,0.709,0.657,2310
432.5,782.5,362.5,1,0.787,0.646,2310
432.5,807.5,212.5,11,0.745,0.761,2310
432.5,807.5,262.5,9,0.751,0.64,2310
432.5,807.5,312.5,6,0.72,0.657,2310
432.5,807.5,362.5,1,0.996,0.646,2310
432.5,832.5,212.5,11,0.671,0.748,2310
432.5,832.5,262.5,9,0.771,0.664,2310
432.5,832.5,312.5,6,0.707,0.649,2310
432.5,832.5,362.5,1,0.884,0.67,2310
432.5,857.5,212.5,11,0.682,0.748,2310
432.5,857.5,262.5,9,0.616,0.664,2310
432.5,857.5,312.5,6,0.62,0.649,2310
432.5,857.5,362.5,1,0.745,0.67,2310
432.5,882.5,212.5,11,0.74,0.697,2310
432.5,882.5,262.5,8,0.709,0.693,2310
432.5,882.5,312.5,5,0.57,0.673,2310
432.5,882.5,362.5,1,0.762,0.68,2310
457.5,507.5,412.5,4,0.595,0.519,2310
457.5,532.5,412.5,4,0.471,0.573,2310
457.5,557.5,362.5,6,0.498,0.624,2310
457.5,557.5,412.5,4,0.668,0.573,2310
457.5,582.5,362.5,6,0.498,0.651,2310
457.5,582.5,412.5,4,0.592,0.63,2310
457.5,607.5,362.5,5,0.591,0.651,2310
457.5,607.5,412.5,4,0.592,0.63,2310
457.5,632.5,312.5,7,0.659,0.74,2310
457.5,632.5,362.5,5,0.691,0.721,2310
457.5,657.5,312.5,7,0.659,0.74,2310
457.5,657.5,362.5,5,0.637,0.721,2310
457.5,682.5,312.5,7,0.668,0.696,2310
457.5,682.5,362.5,1,0.637,0.711,2310
457.5,707.5,262.5,9,0.621,0.729,2310
457.5,707.5,312.5,7,0.63,0.696,2310
457.5,707.5,362.5,1,0.621,0.711,2310
457.5,732.5,262.5,9,0.621,0.667,2310
457.5,732.5,312.5,7,0.673,0.696,2310
457.5,732.5,362.5,1,0.555,0.661,2310
457.5,757.5,262.5,9,0.642,0.667,2310
457.5,757.5,312.5,7,0.769,0.696,2310
457.5,757.5,362.5,1,0.566,0.661,2310
457.5,782.5,262.5,9,0.685,0.64,2310
457.5,782.5,312.5,6,0.769,0.657,2310
457.5,782.5,362.5,1,0.656,0.646,2310
457.5,807.5,212.5,11,0.714,0.761,2310
457.5,807.5,262.5,9,0.685,0.64,2310
457.5,807.5,312.5,6,0.802,0.657,2310
457.5,807.5,362.5,1,0.809,0.646,2310
457.5,832.5,212.5,11,0.756,0.748,2310
457.5,832.5,262.5,9,0.751,0.664,2310
457.5,832.5,312.5,6,0.649,0.649,2310
457.5,832.5,362.5,1,0.738,0.67,2310
457.5,857.5,212.5,11,0.771,0.748,2310
457.5,857.5,262.5,8,0.826,0.664,2310
457.5,857.5,312.5,6,0.549,0.649,2310
457.5,857.5,362.5,1,0.818,0.67,2310
457.5,882.5,212.5,11,0.835,0.697,2310
457.5,882.5,262.5,8,0.56,0.693,2310
457.5,882.5,312.5,6,0.594,0.673,2310
457.5,882.5,362.5,1,0.55,0.68,2310
482.5,482.5,412.5,4,0.595,0.559,2310
482.5,507.5,412.5,4,0.595,0.559,2310
482.5,532.5,412.5,4,0.603,0.628,2310
482.5,557.5,362.5,6,0.581,0.635,2310
482.5,557.5,412.5,4,0.505,0.628,2310
482.5,582.5,362.5,6,0.486,0.75,2310
482.5,582.5,412.5,4,0.615,0.686,2310
482.5,607.5,362.5,6,0.595,0.75,2310
482.5,632.5,312.5,7,0.626,0.723,2310
482.5,632.5,362.5,5,0.691,0.736,2310
482.5,657.5,312.5,7,0.697,0.723,2310
482.5,657.5,362.5,5,0.544,0.736,2310
482.5,682.5,262.5,9,0.575,0.675,2310
482.5,682.5,312.5,7,0.29,0.7,2310
482.5,682.5,362.5,1,0.544,0.69,2310
482.5,707.5,262.5,9,0.575,0.675,2310
482.5,707.5,312.5,7,0.248,0.7,2310
482.5,707.5,362.5,1,0.757,0.69,2310
482.5,732.5,262.5,9,0.565,0.664,2310
482.5,732.5,312.5,7,0.691,0.691,2310
482.5,732.5,362.5,1,0.656,0.651,2310
482.5,757.5,262.5,9,0.688,0.664,2310
482.5,757.5,312.5,6,0.691,0.691,2310
482.5,757.5,362.5,1,0.648,0.651,2310
482.5,782.5,262.5,9,0.611,0.65,2310
482.5,782.5,312.5,6,0.693,0.615,2310
482.5,782.5,362.5,1,1.115,0.658,2310
482.5,807.5,212.5,11,0.622,0.785,2310
482.5,807.5,262.5,9,0.738,0.65,2310
482.5,807.5,312.5,6,0.763,0.615,2310
482.5,807.5,362.5,1,0.729,0.658,2310
482.5,832.5,212.5,11,0.873,0.728,2310
482.5,832.5,262.5,8,0.738,0.69,2310
482.5,832.5,312.5,6,0.601,0.62,2310
482.5,832.5,362.5,1,0.566,0.673,2310
482.5,857.5,212.5,11,0.762,0.728,2310
482.5,857.5,262.5,8,0.727,0.69,2310
482.5,857.5,312.5,6,0.682,0.62,2310
482.5,857.5,362.5,1,0.691,0.673,2310
482.5,882.5,212.5,11,0.545,0.65,2310
482.5,882.5,262.5,8,0.617,0.65,2310
482.5,882.5,312.5,6,0.566,0.653,2310
482.5,882.5,362.5,1,0.55,0.695,2310
507.5,382.5,462.5,3,0.565,0.5,2310
507.5,482.5,412.5,4,0.587,0.559,2310
507.5,507.5,412.5,4,0.587,0.559,2310
507.5,532.5,362.5,6,0.581,0.635,2310
507.5,532.5,412.5,4,0.545,0.628,2310
507.5,557.5,362.5,6,0.581,0.635,2310
507.5,557.5,412.5,4,0.545,0.628,2310
507.5,582.5,362.5,6,0.529,0.75,2310
507.5,582.5,412.5,4,0.545,0.686,2310
507.5,607.5,312.5,7,0.626,0.763,2310
507.5,607.5,362.5,6,0.534,0.75,2310
507.5,632.5,312.5,7,0.626,0.723,2310
507.5,632.5,362.5,5,0.642,0.736,2310
507.5,657.5,312.5,7,0.617,0.723,2310
507.5,657.5,362.5,1,0.587,0.736,2310
507.5,682.5,262.5,9,0.575,0.675,2310
507.5,682.5,312.5,7,0.642,0.7,2310
507.5,682.5,362.5,1,0.62,0.69,2310
507.5,707.5,262.5,9,0.575,0.675,2310
507.5,707.5,312.5,7,0.581,0.7,2310
507.5,707.5,362.5,1,0.659,0.69,2310
507.5,732.5,262.5,9,0.631,0.664,2310
507.5,732.5,312.5,7,0.068,0.691,2310
507.5,732.5,362.5,1,0.659,0.651,2310
507.5,757.5,262.5,9,0.649,0.664,2310
507.5,757.5,312.5,6,0.703,0.691,2310
507.5,757.5,362.5,1,0.659,0.651,2310
507.5,782.5,212.5,11,0.679,0.785,2310
507.5,782.5,262.5,9,0.649,0.65,2310
507.5,782.5,312.5,6,0.601,0.615,2310
507.5,782.5,362.5,1,0.716,0.658,2310
507.5,807.5,212.5,11,0.679,0.785,2310
507.5,807.5,262.5,8,0.595,0.65,2310
507.5,807.5,312.5,6,0.771,0.615,2310
507.5,807.5,362.5,1,0.529,0.658,2310
507.5,832.5,212.5,11,0.668,0.728,2310
507.5,832.5,262.5,8,0.654,0.69,2310
507.5,832.5,312.5,6,0.137,0.62,2310
507.5,832.5,362.5,1,0.755,0.673,2310
507.5,857.5,212.5,11,0.757,0.728,2310
507.5,857.5,262.5,8,0.591,0.69,2310
507.5,857.5,312.5,6,0.566,0.62,2310
507.5,857.5,362.5,1,0.712,0.673,2310
507.5,882.5,212.5,11,0.521,0.65,2310
507.5,882.5,262.5,8,0.587,0.65,2310
507.5,882.5,312.5,3,0.566,0.653,2310
507.5,882.5,362.5,1,0.801,0.695,2310
532.5,457.5,412.5,4,0.488,0.59,2310
532.5,482.5,412.5,4,0.469,0.588,2310
532.5,507.5,412.5,4,0.555,0.588,2310
532.5,532.5,362.5,6,0.61,0.646,2310
532.5,532.5,412.5,4,0.561,0.64,2310
532.5,557.5,362.5,6,0.61,0.646,2310
532.5,557.5,412.5,4,0.561,0.64,2310
532.5,582.5,362.5,6,0.577,0.756,2310
532.5,607.5,312.5,7,0.705,0.746,2310
532.5,607.5,362.5,6,0.551,0.756,2310
532.5,632.5,312.5,7,0.67,0.72,2310
532.5,632.5,362.5,6,0.642,0.745,2310
532.5,657.5,262.5,9,0.537,0.732,2310
532.5,657.5,312.5,7,0.537,0.72,2310
532.5,657.5,362.5,1,0.587,0.745,2310
532.5,682.5,262.5,9,0.56,0.655,2310
532.5,682.5,312.5,7,0.602,0.694,2310
532.5,682.5,362.5,1,0.62,0.677,2310
532.5,707.5,262.5,9,0.56,0.655,2310
532.5,707.5,312.5,7,0.68,0.694,2310
532.5,707.5,362.5,1,0.62,0.677,2310
532.5,732.5,262.5,9,0.686,0.653,2310
532.5,732.5,312.5,7,0.556,0.646,2310
532.5,732.5,362.5,1,0.626,0.658,2310
532.5,757.5,262.5,9,0.655,0.653,2310
532.5,757.5,312.5,6,0.87,0.646,2310
532.5,757.5,362.5,1,0.713,0.658,2310
